Date,Customer_ID,Gender,Age,Location,Category,Product,Quantity,Unit_Price,Revenue
2025-12-26,CUST19842,Male,31,Hyderabad,Clothing,Hoodie,1,2225.07,2225.07
2025-12-21,CUST19843,Male,25,Bangalore,Electronics,Tablet,5,16871.11,84355.55
2025-12-18,CUST19844,Female,26,Bangalore,Beauty,Perfume,6,1454.85,8729.1
2025-12-18,CUST19845,Male,30,Hyderabad,Electronics,Smartphone,6,24577.65,147465.9
2025-12-12,CUST19846,Female,47,Mumbai,Clothing,Hoodie,6,2413.43,14480.58
2025-12-07,CUST19847,Female,35,Bangalore,Sports,Football,5,1007.57,5037.85
2025-12-12,CUST19848,Female,47,Bangalore,Furniture,Cupboard,5,15741.73,78708.65
2025-12-11,CUST19849,Female,30,Mumbai,Electronics,Headphones,2,3005.17,6010.34
2025-12-25,CUST19850,Male,37,Delhi,Furniture,Cupboard,4,19520.1,78080.4
2025-12-18,CUST19851,Female,27,Nagpur,Sports,Skipping Rope,4,280.48,1121.92
2025-12-17,CUST19852,Female,24,Pune,Groceries,Bread,5,41.38,206.9
2025-12-23,CUST19853,Female,50,Nagpur,Groceries,Eggs,4,64.44,257.76
2025-12-10,CUST19854,Male,21,Hyderabad,Electronics,Camera,4,33793.31,135173.24
2025-12-19,CUST19855,Female,41,Nagpur,Furniture,Bed,2,29778.07,59556.14
2025-12-24,CUST19856,Female,34,Delhi,Sports,Skipping Rope,3,251.9,755.7
2025-12-13,CUST19857,Female,35,Mumbai,Sports,Football,2,781.19,1562.38
2025-12-21,CUST19858,Female,32,Hyderabad,Clothing,Dress,4,2767.39,11069.56
2025-12-02,CUST19859,Male,39,Mumbai,Clothing,Hoodie,4,2471.16,9884.64
2025-12-07,CUST19860,Male,33,Mumbai,Electronics,Smartphone,3,27739.02,83217.06
2025-12-15,CUST19861,Female,26,Delhi,Electronics,Laptop,2,52249.44,104498.88
2025-12-05,CUST19862,Female,46,Mumbai,Furniture,Cupboard,5,17056.01,85280.05
2025-12-17,CUST19863,Female,34,Hyderabad,Sports,Cycling Helmet,3,1353.44,4060.32
2025-12-16,CUST19864,Female,39,Hyderabad,Beauty,Serum,6,1030.52,6183.12
2025-12-13,CUST19865,Male,42,Hyderabad,Groceries,Rice,3,53.15,159.45
2025-12-18,CUST19866,Female,37,Delhi,Furniture,Bookshelf,4,5306.35,21225.4
2025-12-14,CUST19867,Female,45,Pune,Furniture,Chair,3,3070.5,9211.5
2025-12-12,CUST19868,Female,24,Bangalore,Electronics,Smartwatch,5,8589.9,42949.5
2025-12-08,CUST19869,Male,29,Bangalore,Groceries,Eggs,5,69.85,349.25
2025-12-27,CUST19870,Female,32,Bangalore,Electronics,Smartwatch,6,7286.76,43720.56
2025-12-27,CUST19871,Male,32,Bangalore,Electronics,Smartphone,4,25266.64,101066.56
2025-12-03,CUST19872,Male,34,Nagpur,Sports,Cycling Helmet,3,1181.38,3544.14
2025-12-14,CUST19873,Female,30,Pune,Clothing,Jeans,1,1938.83,1938.83
2025-12-03,CUST19874,Male,18,Delhi,Electronics,Camera,5,33124.9,165624.5
2025-12-27,CUST19875,Female,28,Mumbai,Electronics,Smartphone,2,26168.53,52337.06
2025-12-11,CUST19876,Female,24,Mumbai,Electronics,Tablet,5,18208.59,91042.95
2025-12-06,CUST19877,Male,33,Bangalore,Electronics,Tablet,6,18977.06,113862.36
2025-12-22,CUST19878,Male,25,Nagpur,Beauty,Sunscreen,6,681.4,4088.4
2025-12-03,CUST19879,Male,29,Mumbai,Electronics,Headphones,4,3023.41,12093.64
2025-12-02,CUST19880,Male,32,Bangalore,Sports,Cycling Helmet,3,1369.92,4109.76
2025-12-13,CUST19881,Female,18,Bangalore,Electronics,Tablet,6,18195.07,109170.42
2025-12-16,CUST19882,Male,36,Delhi,Furniture,Bookshelf,1,5677.38,5677.38
2025-12-20,CUST19883,Female,20,Mumbai,Electronics,Gaming Console,3,45175.09,135525.27
2025-12-06,CUST19884,Male,33,Bangalore,Beauty,Lipstick,3,787.72,2363.16
2025-12-06,CUST19885,Male,60,Nagpur,Furniture,Table,4,6125.71,24502.84
2025-12-01,CUST19886,Male,44,Pune,Clothing,Track Pants,4,1335.23,5340.92
2025-12-09,CUST19887,Female,35,Mumbai,Electronics,Smartphone,2,26009.91,52019.82
2025-12-06,CUST19888,Female,28,Nagpur,Groceries,Rice,1,67.82,67.82
2025-12-15,CUST19889,Male,20,Nagpur,Groceries,Milk,3,30.75,92.25
2025-12-02,CUST19890,Female,21,Hyderabad,Sports,Yoga Mat,3,679.69,2039.07
2025-12-20,CUST19891,Female,18,Mumbai,Electronics,Smartwatch,4,9163.15,36652.6
2025-12-28,CUST19892,Male,21,Bangalore,Electronics,Smartwatch,6,7389.22,44335.32
2025-12-04,CUST19893,Female,47,Nagpur,Furniture,Sofa,6,28321.84,169931.04
2025-12-13,CUST19894,Male,41,Bangalore,Furniture,TV Unit,1,8080.13,8080.13
2025-12-05,CUST19895,Female,28,Mumbai,Electronics,Gaming Console,5,44993.67,224968.35
2025-12-21,CUST19896,Male,45,Hyderabad,Furniture,Cupboard,2,16891.81,33783.62
2025-12-12,CUST19897,Male,18,Mumbai,Electronics,Smartphone,3,23947.67,71843.01
2025-12-19,CUST19898,Male,34,Delhi,Electronics,Smartphone,6,26784.74,160708.44
2025-12-01,CUST19899,Male,33,Mumbai,Electronics,Headphones,5,3420.27,17101.35
2025-12-05,CUST19900,Female,44,Hyderabad,Groceries,Bread,6,36.11,216.66
2025-12-10,CUST19901,Female,29,Mumbai,Sports,Treadmill,3,30419.46,91258.38
2025-12-14,CUST19902,Male,36,Delhi,Furniture,Chair,3,2759.9,8279.7
2025-12-24,CUST19903,Female,38,Nagpur,Beauty,Body Lotion,5,439.98,2199.9
2025-12-16,CUST19904,Female,26,Delhi,Electronics,Camera,6,40047.6,240285.6
2025-12-04,CUST19905,Female,57,Bangalore,Furniture,Sofa,4,25288.35,101153.4
2025-12-28,CUST19906,Female,42,Hyderabad,Furniture,Sofa,1,24447.44,24447.44
2025-12-14,CUST19907,Female,18,Delhi,Sports,Cycling Helmet,5,1035.97,5179.85
2025-12-27,CUST19908,Male,23,Mumbai,Sports,Cycling Helmet,3,1263.35,3790.05
2025-12-19,CUST19909,Male,49,Bangalore,Clothing,Shoes,2,2638.26,5276.52
2025-12-03,CUST19910,Male,26,Pune,Groceries,Sugar,6,45.53,273.18
2025-12-13,CUST19911,Male,23,Mumbai,Electronics,Laptop,4,49879.46,199517.84
2025-12-24,CUST19912,Female,28,Bangalore,Groceries,Fruits,6,72.77,436.62
2025-12-15,CUST19913,Male,43,Pune,Groceries,Bread,2,38.17,76.34
2025-12-20,CUST19914,Male,20,Hyderabad,Sports,Cricket Bat,1,2643.12,2643.12
2025-12-14,CUST19915,Male,58,Bangalore,Furniture,Sofa,4,22295.21,89180.84
2025-12-03,CUST19916,Male,22,Hyderabad,Electronics,Laptop,2,45763.53,91527.06
2025-12-08,CUST19917,Female,28,Pune,Sports,Football,6,998.17,5989.02
2025-12-27,CUST19918,Male,21,Bangalore,Electronics,Smartwatch,2,7630.31,15260.62
2025-12-15,CUST19919,Female,26,Pune,Sports,Basketball,1,922.6,922.6
2025-12-24,CUST19920,Male,48,Pune,Groceries,Rice,3,66.61,199.83
2025-12-15,CUST19921,Male,27,Bangalore,Beauty,Body Lotion,5,363.38,1816.9
2025-12-19,CUST19922,Male,51,Mumbai,Clothing,Jeans,2,1719.88,3439.76
2025-12-23,CUST19923,Male,24,Bangalore,Electronics,Tablet,5,15405.39,77026.95
2025-12-12,CUST19924,Male,47,Delhi,Furniture,Cupboard,3,20372.44,61117.32
2025-12-21,CUST19925,Female,47,Delhi,Furniture,Cupboard,4,20123.26,80493.04
2025-12-27,CUST19926,Male,22,Nagpur,Beauty,Serum,3,997.2,2991.6
2025-12-16,CUST19927,Male,51,Bangalore,Beauty,Perfume,5,1611.68,8058.4
2025-12-05,CUST19928,Female,39,Mumbai,Furniture,Table,5,6822.5,34112.5
2025-12-10,CUST19929,Female,37,Delhi,Furniture,Table,2,5875.95,11751.9
2025-12-25,CUST19930,Male,28,Mumbai,Sports,Yoga Mat,2,796.95,1593.9
2025-12-01,CUST19931,Female,31,Pune,Electronics,Bluetooth Speaker,5,2843.09,14215.45
2025-12-12,CUST19932,Male,38,Nagpur,Clothing,Hoodie,1,2129.37,2129.37
2025-12-28,CUST19933,Male,29,Mumbai,Electronics,Camera,6,39465.33,236791.98
2025-12-26,CUST19934,Female,31,Mumbai,Electronics,Camera,2,31090.69,62181.38
2025-12-06,CUST19935,Female,33,Mumbai,Sports,Cricket Bat,2,2503.71,5007.42
2025-12-01,CUST19936,Female,32,Mumbai,Electronics,Camera,6,35218.25,211309.5
2025-12-17,CUST19937,Female,57,Nagpur,Furniture,TV Unit,2,6958.23,13916.46
2025-12-22,CUST19938,Female,32,Mumbai,Electronics,Laptop,6,42953.09,257718.54
2025-12-28,CUST19939,Male,24,Nagpur,Sports,Cricket Bat,3,2459.57,7378.71
2025-12-24,CUST19940,Male,21,Delhi,Groceries,Eggs,3,79.14,237.42
2025-12-12,CUST19941,Male,55,Mumbai,Clothing,Jacket,1,3601.74,3601.74
2025-12-06,CUST19942,Male,49,Pune,Furniture,Bookshelf,5,5100.42,25502.1
2025-12-01,CUST19943,Male,25,Mumbai,Sports,Cricket Bat,3,2426.36,7279.08
2025-12-08,CUST19944,Female,37,Pune,Groceries,Fruits,6,85.28,511.68
2025-12-21,CUST19945,Female,28,Mumbai,Electronics,Bluetooth Speaker,2,2865.25,5730.5
2025-12-01,CUST19946,Female,32,Mumbai,Clothing,Shoes,5,2524.8,12624.0
2025-12-08,CUST19947,Female,28,Hyderabad,Beauty,Moisturizer,1,483.04,483.04
2025-12-16,CUST19948,Male,19,Bangalore,Electronics,Laptop,5,52314.02,261570.1
2025-12-28,CUST19949,Male,27,Pune,Groceries,Vegetables,6,53.68,322.08
2025-12-13,CUST19950,Male,27,Nagpur,Beauty,Moisturizer,6,514.96,3089.76
2025-12-08,CUST19951,Male,39,Bangalore,Furniture,Chair,4,3350.89,13403.56
2025-12-25,CUST19952,Female,27,Pune,Sports,Skipping Rope,2,264.05,528.1
2025-12-25,CUST19953,Male,36,Delhi,Groceries,Eggs,6,62.83,376.98
2025-12-20,CUST19954,Male,23,Mumbai,Electronics,Laptop,1,50815.86,50815.86
2025-12-22,CUST19955,Female,35,Bangalore,Electronics,Bluetooth Speaker,4,2190.98,8763.92
2025-12-19,CUST19956,Female,24,Hyderabad,Sports,Football,5,929.3,4646.5
2025-12-02,CUST19957,Male,27,Hyderabad,Beauty,Sunscreen,5,521.99,2609.95
2025-12-02,CUST19958,Female,28,Nagpur,Clothing,Track Pants,2,1340.9,2681.8
2025-12-13,CUST19959,Female,23,Bangalore,Clothing,Kurta,2,1498.91,2997.82
2025-12-02,CUST19960,Male,23,Nagpur,Groceries,Vegetables,6,44.6,267.6
2025-12-09,CUST19961,Male,53,Pune,Beauty,Lipstick,1,603.2,603.2
2025-12-11,CUST19962,Male,35,Nagpur,Electronics,Smartwatch,5,9182.19,45910.95
2025-12-28,CUST19963,Male,35,Nagpur,Electronics,Smartphone,6,25433.7,152602.2
2025-12-21,CUST19964,Male,41,Hyderabad,Groceries,Fruits,1,86.72,86.72
2025-12-26,CUST19965,Male,34,Pune,Electronics,Smartphone,5,21409.5,107047.5
2025-12-16,CUST19966,Male,40,Bangalore,Furniture,Chair,6,3351.57,20109.42
2025-12-08,CUST19967,Male,26,Bangalore,Electronics,Tablet,5,18241.67,91208.35
2025-12-26,CUST19968,Male,20,Pune,Electronics,Tablet,3,17934.87,53804.61
2025-12-13,CUST19969,Male,31,Mumbai,Sports,Cricket Bat,3,2651.49,7954.47
2025-12-10,CUST19970,Female,26,Delhi,Beauty,Perfume,6,1497.14,8982.84
2025-12-20,CUST19971,Female,32,Pune,Sports,Yoga Mat,1,609.51,609.51
2025-12-08,CUST19972,Male,27,Hyderabad,Groceries,Milk,2,28.52,57.04
2025-12-14,CUST19973,Female,27,Nagpur,Sports,Treadmill,3,32879.3,98637.9
2025-12-10,CUST19974,Female,33,Mumbai,Electronics,Laptop,1,57259.44,57259.44
2025-12-27,CUST19975,Male,32,Bangalore,Electronics,Laptop,5,47793.69,238968.45
2025-12-19,CUST19976,Female,34,Hyderabad,Electronics,Tablet,6,15997.34,95984.04
2025-12-16,CUST19977,Male,40,Pune,Beauty,Shampoo,3,321.24,963.72
2025-12-09,CUST19978,Female,25,Hyderabad,Sports,Basketball,6,904.95,5429.7
2025-12-19,CUST19979,Female,49,Pune,Beauty,Face Wash,2,282.18,564.36
2025-12-07,CUST19980,Male,21,Hyderabad,Sports,Cycling Helmet,6,1054.43,6326.58
2025-12-10,CUST19981,Female,54,Bangalore,Groceries,Cooking Oil,2,198.65,397.3
2025-12-07,CUST19982,Female,49,Pune,Groceries,Cooking Oil,2,155.0,310.0
2025-12-23,CUST19983,Male,27,Hyderabad,Sports,Skipping Rope,6,271.88,1631.28
2025-12-20,CUST19984,Female,29,Mumbai,Clothing,Hoodie,2,2524.32,5048.64
2025-12-21,CUST19985,Female,30,Mumbai,Electronics,Bluetooth Speaker,3,2503.6,7510.8
2025-12-19,CUST19986,Male,34,Bangalore,Electronics,Bluetooth Speaker,1,2506.85,2506.85
2025-12-10,CUST19987,Female,33,Mumbai,Electronics,Smartphone,5,22958.32,114791.6
2025-12-20,CUST19988,Female,32,Delhi,Clothing,Jeans,2,1951.43,3902.86
2025-12-16,CUST19989,Female,48,Delhi,Clothing,Track Pants,1,1131.72,1131.72
2025-12-01,CUST19990,Male,32,Nagpur,Sports,Skipping Rope,6,273.83,1642.98
2025-12-09,CUST19991,Female,38,Hyderabad,Furniture,Table,5,6107.4,30537.0
2025-12-08,CUST19992,Male,44,Nagpur,Groceries,Vegetables,3,43.82,131.46
2025-12-08,CUST19993,Male,42,Delhi,Groceries,Vegetables,2,45.53,91.06
2025-12-04,CUST19994,Female,31,Hyderabad,Clothing,T-Shirt,2,732.99,1465.98
2025-12-24,CUST19995,Female,29,Mumbai,Electronics,Smartwatch,2,7589.59,15179.18
2025-12-27,CUST19996,Male,29,Hyderabad,Electronics,Smartwatch,3,8696.53,26089.59
2025-12-27,CUST19997,Male,33,Nagpur,Clothing,Jacket,2,3941.92,7883.84
2025-12-15,CUST19998,Male,34,Bangalore,Groceries,Sugar,3,39.45,118.35
2025-12-06,CUST19999,Female,26,Delhi,Electronics,Camera,1,34669.86,34669.86
2025-12-10,CUST20000,Male,29,Delhi,Electronics,Smartphone,1,25549.7,25549.7
2025-12-26,CUST20001,Male,51,Nagpur,Clothing,Track Pants,3,1223.96,3671.88
2025-12-19,CUST20002,Male,55,Hyderabad,Furniture,TV Unit,5,8573.5,42867.5
2025-12-27,CUST20003,Male,33,Nagpur,Sports,Cricket Bat,2,2534.18,5068.36
2025-12-06,CUST20004,Male,51,Bangalore,Beauty,Perfume,6,1654.74,9928.44
2025-12-12,CUST20005,Male,38,Delhi,Groceries,Fruits,1,70.74,70.74
2025-12-06,CUST20006,Male,41,Hyderabad,Groceries,Eggs,3,61.45,184.35
2025-12-11,CUST20007,Female,28,Bangalore,Sports,Football,6,967.81,5806.86
2025-12-05,CUST20008,Male,31,Hyderabad,Electronics,Laptop,1,56601.27,56601.27
2025-12-27,CUST20009,Female,46,Bangalore,Furniture,Dining Set,4,23528.67,94114.68
2025-12-02,CUST20010,Female,25,Mumbai,Electronics,Smartwatch,2,8696.08,17392.16
2025-12-24,CUST20011,Male,33,Bangalore,Electronics,Smartwatch,6,8014.67,48088.02
2025-12-18,CUST20012,Male,30,Hyderabad,Sports,Cycling Helmet,6,1171.95,7031.7
2025-12-02,CUST20013,Male,51,Bangalore,Furniture,Dining Set,3,24159.12,72477.36
2025-12-07,CUST20014,Female,29,Hyderabad,Sports,Dumbbells,3,1683.92,5051.76
2025-12-15,CUST20015,Female,30,Pune,Electronics,Tablet,2,19243.72,38487.44
2025-12-02,CUST20016,Female,19,Bangalore,Sports,Treadmill,2,30907.39,61814.78
2025-12-18,CUST20017,Female,32,Bangalore,Electronics,Bluetooth Speaker,1,2619.58,2619.58
2025-12-25,CUST20018,Female,48,Delhi,Beauty,Body Lotion,5,423.35,2116.75
2025-12-26,CUST20019,Female,35,Bangalore,Electronics,Bluetooth Speaker,1,2344.08,2344.08
2025-12-14,CUST20020,Female,26,Hyderabad,Clothing,Kurta,5,1644.34,8221.7
2025-12-12,CUST20021,Female,27,Bangalore,Electronics,Bluetooth Speaker,3,2852.31,8556.93
2025-12-14,CUST20022,Male,55,Nagpur,Furniture,Bed,1,39595.96,39595.96
2025-12-27,CUST20023,Male,55,Mumbai,Furniture,Bed,5,34841.18,174205.9
2025-12-18,CUST20024,Female,52,Nagpur,Clothing,Shoes,6,2378.82,14272.92
2025-12-27,CUST20025,Male,33,Delhi,Electronics,Tablet,6,19551.31,117307.86
2025-12-02,CUST20026,Female,35,Delhi,Sports,Dumbbells,1,1941.61,1941.61
2025-12-23,CUST20027,Female,36,Delhi,Furniture,TV Unit,6,7383.89,44303.34
2025-12-15,CUST20028,Male,26,Bangalore,Electronics,Smartphone,4,27530.72,110122.88
2025-12-08,CUST20029,Female,44,Hyderabad,Groceries,Fruits,2,80.9,161.8
2025-12-17,CUST20030,Male,43,Nagpur,Beauty,Perfume,3,1684.54,5053.62
2025-12-14,CUST20031,Female,23,Hyderabad,Electronics,Gaming Console,2,34879.83,69759.66
2025-12-22,CUST20032,Male,27,Nagpur,Sports,Dumbbells,6,1883.23,11299.38
2025-12-18,CUST20033,Male,30,Hyderabad,Electronics,Smartwatch,2,9092.53,18185.06
2025-12-28,CUST20034,Male,33,Hyderabad,Sports,Cricket Bat,1,2195.63,2195.63
2025-12-17,CUST20035,Male,29,Pune,Sports,Basketball,2,736.32,1472.64
2025-12-28,CUST20036,Female,24,Delhi,Sports,Cycling Helmet,6,1305.3,7831.8
2025-12-25,CUST20037,Male,41,Bangalore,Clothing,Hoodie,4,2404.12,9616.48
2025-12-25,CUST20038,Male,34,Bangalore,Electronics,Gaming Console,1,35766.19,35766.19
2025-12-27,CUST20039,Female,23,Nagpur,Sports,Cycling Helmet,6,1046.97,6281.82
2025-12-03,CUST20040,Male,23,Bangalore,Electronics,Gaming Console,6,41013.24,246079.44
2025-12-12,CUST20041,Female,19,Bangalore,Sports,Cricket Bat,6,2238.03,13428.18
2025-12-28,CUST20042,Female,33,Hyderabad,Sports,Basketball,6,968.05,5808.3
2025-12-20,CUST20043,Female,33,Hyderabad,Clothing,T-Shirt,3,819.59,2458.77
2025-12-01,CUST20044,Male,34,Nagpur,Electronics,Laptop,1,54875.22,54875.22
2025-12-18,CUST20045,Male,34,Pune,Clothing,Jacket,6,3177.92,19067.52
2025-12-24,CUST20046,Female,31,Nagpur,Sports,Yoga Mat,1,695.86,695.86
2025-12-05,CUST20047,Male,31,Delhi,Electronics,Headphones,3,3037.41,9112.23
2025-12-24,CUST20048,Male,32,Mumbai,Electronics,Camera,5,34502.16,172510.8
2025-12-27,CUST20049,Male,33,Hyderabad,Electronics,Laptop,1,55353.67,55353.67
2025-12-26,CUST20050,Male,47,Delhi,Beauty,Moisturizer,6,412.35,2474.1
2025-12-18,CUST20051,Male,36,Hyderabad,Groceries,Fruits,2,88.16,176.32
2025-12-21,CUST20052,Female,30,Pune,Sports,Basketball,1,773.41,773.41
2025-12-14,CUST20053,Female,46,Nagpur,Furniture,Cupboard,2,18097.35,36194.7
2025-12-24,CUST20054,Female,38,Nagpur,Groceries,Cooking Oil,3,196.2,588.6
2025-12-21,CUST20055,Female,43,Delhi,Furniture,TV Unit,3,8545.64,25636.92
2025-12-05,CUST20056,Male,20,Pune,Beauty,Sunscreen,4,627.53,2510.12
2025-12-07,CUST20057,Female,53,Bangalore,Beauty,Lipstick,4,670.37,2681.48
2025-12-27,CUST20058,Female,41,Delhi,Furniture,Table,5,6548.73,32743.65
2025-12-12,CUST20059,Female,53,Nagpur,Furniture,Sofa,3,23437.35,70312.05
2025-12-01,CUST20060,Male,29,Hyderabad,Electronics,Tablet,1,17122.26,17122.26
2025-12-06,CUST20061,Female,32,Bangalore,Electronics,Smartphone,3,25556.04,76668.12
2025-12-18,CUST20062,Female,27,Delhi,Sports,Treadmill,3,36482.63,109447.89
2025-12-18,CUST20063,Male,27,Bangalore,Beauty,Sunscreen,6,606.12,3636.72
2025-12-27,CUST20064,Male,28,Pune,Electronics,Camera,5,39061.12,195305.6
2025-12-19,CUST20065,Male,31,Hyderabad,Groceries,Cooking Oil,5,193.83,969.15
2025-12-17,CUST20066,Male,44,Pune,Beauty,Shampoo,4,372.01,1488.04
2025-12-16,CUST20067,Male,23,Bangalore,Sports,Basketball,5,835.51,4177.55
2025-12-24,CUST20068,Female,23,Mumbai,Clothing,Dress,3,3060.53,9181.59
2025-12-24,CUST20069,Male,23,Bangalore,Electronics,Camera,2,38948.1,77896.2
2025-12-24,CUST20070,Male,31,Mumbai,Beauty,Body Lotion,1,388.94,388.94
2025-12-28,CUST20071,Female,24,Delhi,Electronics,Laptop,2,45556.52,91113.04
2025-12-03,CUST20072,Female,26,Delhi,Electronics,Bluetooth Speaker,6,2520.42,15122.52
2025-12-12,CUST20073,Female,29,Nagpur,Sports,Skipping Rope,3,238.39,715.17
2025-12-22,CUST20074,Male,44,Hyderabad,Beauty,Shampoo,4,298.36,1193.44
2025-12-07,CUST20075,Male,25,Pune,Sports,Football,1,1000.06,1000.06
2025-12-13,CUST20076,Male,50,Pune,Groceries,Cooking Oil,6,176.5,1059.0
2025-12-18,CUST20077,Female,23,Pune,Groceries,Sugar,2,41.68,83.36
2025-12-25,CUST20078,Male,49,Mumbai,Beauty,Face Wash,5,248.79,1243.95
2025-12-02,CUST20079,Male,35,Delhi,Sports,Skipping Rope,5,255.31,1276.55
2025-12-16,CUST20080,Male,35,Mumbai,Beauty,Moisturizer,2,398.6,797.2
2025-12-19,CUST20081,Male,30,Pune,Groceries,Rice,5,56.32,281.6
2025-12-18,CUST20082,Male,25,Bangalore,Sports,Cycling Helmet,6,1099.68,6598.08
2025-12-14,CUST20083,Female,54,Pune,Clothing,Jacket,4,3189.99,12759.96
2025-12-10,CUST20084,Male,19,Pune,Electronics,Camera,2,37898.17,75796.34
2025-12-22,CUST20085,Female,51,Hyderabad,Clothing,Track Pants,3,1082.35,3247.05
2025-12-20,CUST20086,Female,49,Mumbai,Beauty,Face Wash,4,282.2,1128.8
2025-12-04,CUST20087,Male,49,Delhi,Furniture,Sofa,1,25228.44,25228.44
2025-12-24,CUST20088,Male,42,Bangalore,Beauty,Shampoo,5,318.89,1594.45
2025-12-12,CUST20089,Female,50,Pune,Beauty,Perfume,5,1307.07,6535.35
2025-12-17,CUST20090,Female,24,Delhi,Sports,Cricket Bat,6,2867.47,17204.82
2025-12-03,CUST20091,Female,25,Pune,Sports,Cycling Helmet,2,1145.62,2291.24
2025-12-03,CUST20092,Female,20,Hyderabad,Beauty,Lipstick,4,746.93,2987.72
2025-12-25,CUST20093,Male,32,Delhi,Beauty,Moisturizer,5,517.21,2586.05
2025-12-28,CUST20094,Female,35,Bangalore,Beauty,Face Wash,6,265.12,1590.72
2025-12-18,CUST20095,Male,31,Mumbai,Clothing,Shoes,3,2448.29,7344.87
2025-12-22,CUST20096,Female,39,Nagpur,Clothing,Jeans,3,1996.4,5989.2
2025-12-25,CUST20097,Male,46,Delhi,Clothing,Jeans,4,1722.35,6889.4
2025-12-01,CUST20098,Male,34,Mumbai,Sports,Dumbbells,6,1887.68,11326.08
2025-12-26,CUST20099,Female,43,Mumbai,Furniture,Bed,5,33893.51,169467.55
2025-12-15,CUST20100,Female,34,Nagpur,Beauty,Moisturizer,6,438.74,2632.44
2025-12-06,CUST20101,Male,34,Bangalore,Beauty,Moisturizer,2,405.13,810.26
2025-12-26,CUST20102,Male,20,Delhi,Clothing,Jacket,3,3053.41,9160.23
2025-12-03,CUST20103,Female,27,Pune,Electronics,Smartwatch,2,8747.75,17495.5
2025-12-01,CUST20104,Male,25,Hyderabad,Electronics,Laptop,3,52674.26,158022.78
2025-12-11,CUST20105,Female,57,Hyderabad,Furniture,Cupboard,3,19826.81,59480.43
2025-12-26,CUST20106,Male,30,Pune,Beauty,Perfume,5,1609.61,8048.05
2025-12-16,CUST20107,Male,54,Nagpur,Groceries,Milk,3,28.6,85.8
2025-12-11,CUST20108,Female,23,Pune,Electronics,Laptop,6,52886.0,317316.0
2025-12-08,CUST20109,Female,29,Mumbai,Electronics,Smartphone,6,28100.17,168601.02
2025-12-13,CUST20110,Male,54,Delhi,Clothing,Track Pants,5,1119.64,5598.2
2025-12-25,CUST20111,Female,26,Pune,Sports,Treadmill,4,30621.25,122485.0
2025-12-07,CUST20112,Male,38,Delhi,Groceries,Milk,3,27.62,82.86
2025-12-15,CUST20113,Female,30,Mumbai,Electronics,Smartwatch,3,8866.74,26600.22
2025-12-23,CUST20114,Female,21,Hyderabad,Beauty,Shampoo,2,362.95,725.9
2025-12-13,CUST20115,Male,33,Bangalore,Electronics,Camera,3,38670.94,116012.82
2025-12-23,CUST20116,Male,30,Mumbai,Electronics,Laptop,6,51319.79,307918.74
2025-12-02,CUST20117,Female,48,Pune,Clothing,T-Shirt,3,877.56,2632.68
2025-12-15,CUST20118,Female,36,Delhi,Clothing,Jacket,5,3809.01,19045.05
2025-12-10,CUST20119,Female,24,Mumbai,Sports,Dumbbells,2,1891.37,3782.74
2025-12-27,CUST20120,Male,33,Bangalore,Clothing,Shoes,4,2609.64,10438.56
2025-12-04,CUST20121,Female,41,Hyderabad,Groceries,Cooking Oil,3,180.06,540.18
2025-12-22,CUST20122,Male,42,Nagpur,Beauty,Serum,1,816.34,816.34
2025-12-22,CUST20123,Male,21,Pune,Beauty,Moisturizer,6,508.5,3051.0
2025-12-08,CUST20124,Male,27,Bangalore,Electronics,Camera,1,37513.7,37513.7
2025-12-25,CUST20125,Female,30,Bangalore,Electronics,Laptop,2,49246.68,98493.36
2025-12-04,CUST20126,Male,20,Mumbai,Sports,Dumbbells,6,1596.63,9579.78
2025-12-02,CUST20127,Female,52,Mumbai,Clothing,Shoes,5,2131.73,10658.65
2025-12-25,CUST20128,Female,44,Pune,Beauty,Shampoo,3,337.56,1012.68
2025-12-20,CUST20129,Female,45,Nagpur,Clothing,Shoes,4,2375.72,9502.88
2025-12-21,CUST20130,Male,20,Bangalore,Electronics,Headphones,3,2682.45,8047.35
2025-12-14,CUST20131,Female,24,Pune,Electronics,Camera,4,33832.05,135328.2
2025-12-05,CUST20132,Female,26,Hyderabad,Clothing,T-Shirt,1,839.2,839.2
2025-12-01,CUST20133,Male,33,Pune,Sports,Skipping Rope,5,216.24,1081.2
2025-12-20,CUST20134,Male,46,Bangalore,Clothing,Jacket,6,3234.23,19405.38
2025-12-11,CUST20135,Female,28,Bangalore,Groceries,Fruits,5,83.86,419.3
2025-12-13,CUST20136,Male,31,Pune,Electronics,Laptop,1,46271.45,46271.45
2025-12-14,CUST20137,Female,52,Mumbai,Groceries,Eggs,5,72.39,361.95
2025-12-26,CUST20138,Male,32,Mumbai,Electronics,Gaming Console,6,42120.82,252724.92
2025-12-15,CUST20139,Male,31,Pune,Groceries,Vegetables,5,48.52,242.6
2025-12-28,CUST20140,Male,58,Pune,Furniture,Cupboard,5,15429.06,77145.3
2025-12-04,CUST20141,Female,35,Mumbai,Sports,Cricket Bat,5,2817.88,14089.4
2025-12-23,CUST20142,Male,24,Bangalore,Electronics,Camera,2,33502.56,67005.12
2025-12-16,CUST20143,Male,29,Bangalore,Sports,Yoga Mat,6,779.39,4676.34
2025-12-21,CUST20144,Female,27,Mumbai,Electronics,Tablet,2,17863.45,35726.9
